ID,Classe,Vitesse (px/s),Temps (s),X,Y
1,car,0,0.08,262,578
2,car,0,0.08,340,664
3,car,0,0.08,45,640
4,car,0,0.08,124,437
5,car,0,0.08,242,384
6,car,0,0.08,239,331
7,car,0,0.08,376,390
8,car,0,0.08,403,423
9,car,0,0.08,154,271
10,car,0,0.08,122,313
11,person,0,0.08,375,553
12,car,0,0.08,338,339
13,car,0,0.08,22,275
14,car,0,0.08,185,484
15,truck,0,0.08,185,485
17,car,0,0.08,248,271
18,car,0,0.08,110,379
19,car,0,0.08,374,222
20,car,0,0.08,196,245
21,car,0,0.08,289,222
25,car,0,0.08,94,227
26,car,0,0.08,269,244
27,car,0,0.08,245,299
28,car,0,0.08,217,219
29,car,0,0.08,7,313
30,car,0,0.08,341,236
31,person,0,0.08,179,340
33,car,0,0.08,353,257
1,car,33.94,0.12,263,579
2,car,72.0,0.12,343,664
3,car,53.67,0.12,46,642
4,car,33.94,0.12,125,438
5,car,24.0,0.12,243,384
6,car,33.94,0.12,240,332
7,car,24.0,0.12,376,389
8,car,24.0,0.12,402,423
9,car,48.0,0.12,156,271
10,car,0.0,0.12,122,313
11,person,75.89,0.12,372,552
12,car,24.0,0.12,338,340
13,car,24.0,0.12,22,276
14,car,0.0,0.12,185,484
15,truck,24.0,0.12,186,485
17,car,33.94,0.12,249,272
18,car,0.0,0.12,110,379
19,car,24.0,0.12,375,222
20,car,24.0,0.12,197,245
21,car,24.0,0.12,290,222
25,car,24.0,0.12,94,228
26,car,33.94,0.12,270,243
27,car,24.0,0.12,246,299
28,car,0.0,0.12,217,219
29,car,24.0,0.12,7,314
30,car,0.0,0.12,341,236
31,person,0.0,0.12,179,340
33,car,24.0,0.12,353,258
1,car,0.0,0.17,263,579
2,car,33.94,0.17,344,663
3,car,98.95,0.17,47,646
4,car,24.0,0.17,126,438
5,car,0.0,0.17,243,384
6,car,24.0,0.17,240,331
7,car,24.0,0.17,377,389
8,car,0.0,0.17,402,423
9,car,24.0,0.17,157,271
10,car,33.94,0.17,123,314
11,motorcycle,408.0,0.17,372,569
12,car,0.0,0.17,338,340
13,car,48.0,0.17,22,278
14,car,0.0,0.17,185,484
15,truck,0.0,0.17,186,485
17,car,48.0,0.17,251,272
18,car,98.95,0.17,111,375
19,car,33.94,0.17,376,223
20,car,75.89,0.17,200,244
21,car,48.0,0.17,292,222
25,car,24.0,0.17,95,228
26,car,24.0,0.17,271,243
27,car,24.0,0.17,247,299
28,car,24.0,0.17,218,219
29,car,33.94,0.17,8,315
30,car,24.0,0.17,341,237
31,person,24.0,0.17,180,340
33,car,24.0,0.17,353,259
1,car,24.0,0.21,263,578
2,car,24.0,0.21,345,663
3,car,53.67,0.21,48,648
4,car,33.94,0.21,127,439
5,car,24.0,0.21,244,384
6,car,24.0,0.21,241,331
7,car,0.0,0.21,377,389
8,car,0.0,0.21,402,423
9,car,33.94,0.21,158,272
10,car,24.0,0.21,124,314
11,motorcycle,120.0,0.21,372,574
12,car,24.0,0.21,339,340
13,car,24.0,0.21,22,279
14,truck,33.94,0.21,186,485
15,car,0.0,0.21,186,485
17,car,0.0,0.21,251,272
18,car,72.0,0.21,111,378
19,car,24.0,0.21,377,223
20,car,33.94,0.21,199,245
21,car,0.0,0.21,292,222
25,car,0.0,0.21,95,228
26,car,24.0,0.21,272,243
27,car,33.94,0.21,248,300
28,car,24.0,0.21,219,219
29,car,24.0,0.21,8,316
30,car,24.0,0.21,342,237
31,person,0.0,0.21,180,340
33,car,24.0,0.21,353,260
37,car,0,0.21,251,204
39,car,0,0.21,418,552
1,car,0.0,0.25,263,578
2,car,0.0,0.25,345,663
3,car,75.89,0.25,49,651
4,car,0.0,0.25,127,439
5,car,0.0,0.25,244,384
6,car,33.94,0.25,242,330
7,car,0.0,0.25,377,389
8,car,24.0,0.25,403,423
9,car,33.94,0.25,159,273
10,car,24.0,0.25,125,314
11,motorcycle,53.67,0.25,374,575
12,car,24.0,0.25,340,340
13,car,0.0,0.25,22,279
14,car,0.0,0.25,186,485
15,truck,24.0,0.25,187,485
17,car,24.0,0.25,252,272
18,car,53.67,0.25,112,380
19,car,24.0,0.25,377,224
20,car,53.67,0.25,198,247
21,car,0.0,0.25,292,222
25,car,33.94,0.25,96,229
26,car,0.0,0.25,272,243
27,car,0.0,0.25,248,300
28,car,24.0,0.25,219,220
29,car,24.0,0.25,8,317
30,car,24.0,0.25,342,238
31,person,24.0,0.25,181,340
33,car,24.0,0.25,353,261
37,car,24.0,0.25,252,204
39,car,33.94,0.25,417,551
1,car,0.0,0.29,263,578
2,car,33.94,0.29,346,662
3,car,53.67,0.29,50,653
4,car,0.0,0.29,127,439
5,car,24.0,0.29,243,384
6,car,24.0,0.29,243,330
7,car,0.0,0.29,377,389
8,car,0.0,0.29,403,423
9,car,24.0,0.29,160,273
10,car,24.0,0.29,126,314
11,motorcycle,24.0,0.29,375,575
12,car,24.0,0.29,341,340
13,car,24.0,0.29,22,280
14,car,24.0,0.29,187,485
15,truck,0.0,0.29,187,485
17,car,24.0,0.29,253,272
18,car,33.94,0.29,113,381
19,car,24.0,0.29,378,224
20,car,53.67,0.29,199,249
21,car,24.0,0.29,292,221
25,car,0.0,0.29,96,229
26,car,33.94,0.29,273,242
27,car,24.0,0.29,249,300
28,car,33.94,0.29,220,221
29,car,0.0,0.29,8,317
30,car,24.0,0.29,343,238
31,person,24.0,0.29,181,339
33,car,0.0,0.29,353,261
37,car,24.0,0.29,253,204
39,car,0.0,0.29,417,551
42,person,0,0.29,365,543
1,car,24.0,0.33,264,578
2,car,24.0,0.33,345,662
3,car,33.94,0.33,51,654
4,car,48.0,0.33,129,439
5,car,0.0,0.33,243,384
6,car,48.0,0.33,243,332
7,car,33.94,0.33,378,390
8,car,0.0,0.33,403,423
9,car,24.0,0.33,161,273
10,car,24.0,0.33,127,314
11,motorcycle,72.0,0.33,375,578
12,car,24.0,0.33,342,340
13,car,24.0,0.33,22,281
14,car,0.0,0.33,187,485
15,truck,0.0,0.33,187,485
17,car,24.0,0.33,253,273
18,car,24.0,0.33,113,382
19,car,0.0,0.33,378,224
20,car,33.94,0.33,200,250
21,car,33.94,0.33,293,222
25,car,24.0,0.33,97,229
26,car,33.94,0.33,274,241
27,car,0.0,0.33,249,300
28,car,33.94,0.33,221,222
29,car,75.89,0.33,9,320
30,car,24.0,0.33,344,238
31,person,24.0,0.33,182,339
33,car,33.94,0.33,354,262
37,car,53.67,0.33,255,205
39,car,0.0,0.33,417,551
42,person,67.88,0.33,363,541
44,car,0,0.33,41,222
1,car,0.0,0.38,264,578
2,car,48.0,0.38,347,662
3,car,67.88,0.38,53,656
4,car,0.0,0.38,129,439
5,car,24.0,0.38,244,384
6,car,24.0,0.38,244,332
7,car,0.0,0.38,378,390
8,car,0.0,0.38,403,423
9,car,24.0,0.38,162,273
10,car,24.0,0.38,128,314
11,motorcycle,72.0,0.38,375,581
12,car,24.0,0.38,343,340
13,car,0.0,0.38,22,281
14,car,24.0,0.38,188,485
15,truck,24.0,0.38,188,485
17,car,24.0,0.38,254,273
18,car,24.0,0.38,113,381
19,car,24.0,0.38,379,224
20,car,33.94,0.38,201,249
21,car,24.0,0.38,294,222
25,car,24.0,0.38,97,230
26,car,0.0,0.38,274,241
27,car,33.94,0.38,250,301
28,car,33.94,0.38,222,223
29,car,0.0,0.38,9,320
30,car,24.0,0.38,344,239
31,person,48.0,0.38,182,341
33,car,24.0,0.38,354,263
37,car,24.0,0.38,256,205
39,car,24.0,0.38,417,550
42,person,75.89,0.38,362,538
44,car,24.0,0.38,41,223
46,car,0,0.38,65,255
48,motorcycle,0,0.38,365,568
1,car,0.0,0.42,264,578
2,car,24.0,0.42,348,662
3,car,53.67,0.42,54,658
4,car,0.0,0.42,129,439
5,car,24.0,0.42,245,384
6,car,24.0,0.42,245,332
7,car,24.0,0.42,379,390
8,car,0.0,0.42,403,423
9,car,33.94,0.42,163,274
10,car,33.94,0.42,129,315
11,motorcycle,48.0,0.42,375,583
12,car,0.0,0.42,343,340
13,car,33.94,0.42,23,282
14,truck,0.0,0.42,188,485
15,car,0.0,0.42,188,485
17,car,24.0,0.42,255,273
18,car,33.94,0.42,114,380
19,car,48.0,0.42,379,226
20,car,67.88,0.42,203,247
21,car,24.0,0.42,295,222
25,car,24.0,0.42,98,230
26,car,33.94,0.42,275,240
27,car,53.67,0.42,251,299
28,car,0.0,0.42,222,223
29,car,24.0,0.42,9,319
30,car,24.0,0.42,345,239
31,person,0.0,0.42,182,341
33,car,0.0,0.42,354,263
37,car,24.0,0.42,257,205
39,car,33.94,0.42,416,549
42,person,53.67,0.42,360,539
44,car,24.0,0.42,41,224
46,car,53.67,0.42,64,257
48,motorcycle,86.53,0.42,363,565
1,car,0.0,0.46,264,578
2,car,0.0,0.46,348,662
3,car,33.94,0.46,55,659
4,car,0.0,0.46,129,439
5,car,24.0,0.46,246,384
6,car,24.0,0.46,246,332
7,car,0.0,0.46,379,390
8,car,0.0,0.46,403,423
9,car,24.0,0.46,164,274
10,car,24.0,0.46,130,315
11,motorcycle,72.0,0.46,375,586
12,car,24.0,0.46,344,340
13,car,0.0,0.46,23,282
14,car,0.0,0.46,188,485
15,truck,0.0,0.46,188,485
17,car,24.0,0.46,256,273
18,car,53.67,0.46,115,378
19,car,24.0,0.46,380,226
20,car,33.94,0.46,204,246
21,car,33.94,0.46,296,223
25,car,0.0,0.46,98,230
26,car,24.0,0.46,275,239
27,car,24.0,0.46,252,299
28,car,48.0,0.46,224,223
29,car,0.0,0.46,9,319
30,car,0.0,0.46,345,239
31,person,0.0,0.46,182,341
33,car,24.0,0.46,354,264
37,car,24.0,0.46,258,205
39,car,0.0,0.46,416,549
42,person,33.94,0.46,359,540
44,car,24.0,0.46,41,225
46,car,0.0,0.46,64,257
48,motorcycle,48.0,0.46,361,565
1,car,0.0,0.5,264,578
2,car,75.89,0.5,345,663
3,car,67.88,0.5,57,661
4,car,24.0,0.5,130,439
5,car,24.0,0.5,247,384
6,car,24.0,0.5,246,333
7,car,0.0,0.5,379,390
8,car,24.0,0.5,403,422
9,car,24.0,0.5,165,274
10,car,33.94,0.5,131,314
11,motorcycle,75.89,0.5,376,589
12,car,0.0,0.5,344,340
13,car,33.94,0.5,24,283
14,truck,24.0,0.5,189,485
15,car,24.0,0.5,189,485
17,car,33.94,0.5,257,274
18,car,33.94,0.5,116,377
19,car,24.0,0.5,381,226
20,car,33.94,0.5,205,247
21,car,53.67,0.5,297,225
25,car,33.94,0.5,99,231
26,car,24.0,0.5,276,239
27,car,24.0,0.5,253,299
28,car,24.0,0.5,225,223
29,car,24.0,0.5,10,319
30,car,33.94,0.5,346,240
31,person,24.0,0.5,183,341
33,car,24.0,0.5,354,265
37,car,33.94,0.5,259,206
39,car,0.0,0.5,416,549
42,person,75.89,0.5,358,537
44,car,33.94,0.5,42,226
46,car,24.0,0.5,64,258
48,motorcycle,53.67,0.5,360,563
53,car,0,0.5,13,204
1,car,24.0,0.54,265,578
2,car,24.0,0.54,344,663
3,car,67.88,0.54,59,663
4,car,24.0,0.54,130,438
5,car,24.0,0.54,248,384
6,car,48.0,0.54,248,333
7,car,0.0,0.54,379,390
8,car,24.0,0.54,404,422
9,car,48.0,0.54,167,274
10,car,24.0,0.54,132,314
11,motorcycle,72.0,0.54,376,592
12,car,24.0,0.54,345,340
13,car,0.0,0.54,24,283
14,car,24.0,0.54,189,486
15,truck,0.0,0.54,189,485
17,car,24.0,0.54,258,274
18,car,67.88,0.54,118,375
19,car,33.94,0.54,382,227
20,car,24.0,0.54,205,248
21,car,33.94,0.54,298,226
25,car,652.87,0.54,83,209
26,car,33.94,0.54,277,238
27,car,24.0,0.54,254,299
28,car,33.94,0.54,226,224
29,car,0.0,0.54,10,319
30,car,0.0,0.54,346,240
31,person,53.67,0.54,185,340
33,car,0.0,0.54,354,265
37,car,24.0,0.54,260,206
39,car,33.94,0.54,415,548
42,person,67.88,0.54,356,535
44,car,0.0,0.54,42,226
46,car,24.0,0.54,64,259
48,motorcycle,53.67,0.54,358,562
53,car,24.0,0.54,13,205
1,car,24.0,0.58,265,579
2,car,33.94,0.58,343,662
3,car,75.89,0.58,60,666
4,car,0.0,0.58,130,438
5,car,0.0,0.58,248,384
6,car,24.0,0.58,248,334
7,car,0.0,0.58,379,390
8,car,0.0,0.58,404,422
9,car,24.0,0.58,168,274
10,car,24.0,0.58,133,314
11,motorcycle,48.0,0.58,376,594
12,car,24.0,0.58,346,340
13,car,0.0,0.58,24,283
14,car,0.0,0.58,189,486
15,truck,0.0,0.58,189,485
17,car,24.0,0.58,259,274
18,car,0.0,0.58,118,375
19,car,24.0,0.58,383,227
20,car,24.0,0.58,206,248
21,car,24.0,0.58,299,226
25,car,0.0,0.58,83,209
26,car,24.0,0.58,277,237
27,car,0.0,0.58,254,299
28,car,0.0,0.58,226,224
29,car,0.0,0.58,10,319
30,car,24.0,0.58,347,240
31,person,24.0,0.58,185,339
33,car,24.0,0.58,354,266
37,car,24.0,0.58,261,206
39,car,24.0,0.58,415,547
42,person,53.67,0.58,354,534
44,car,0.0,0.58,42,226
46,car,24.0,0.58,64,260
48,motorcycle,48.0,0.58,356,562
53,car,0.0,0.58,13,205
1,car,33.94,0.62,266,578
2,car,33.94,0.62,344,661
3,car,75.89,0.62,61,669
4,car,24.0,0.62,131,438
5,car,33.94,0.62,249,383
6,car,48.0,0.62,250,334
7,car,24.0,0.62,380,390
8,car,0.0,0.62,404,422
9,car,0.0,0.62,168,274
10,car,33.94,0.62,134,315
11,motorcycle,72.0,0.62,376,597
12,car,24.0,0.62,346,339
13,car,24.0,0.62,24,284
14,car,0.0,0.62,189,486
15,truck,0.0,0.62,189,485
17,car,24.0,0.62,260,274
18,car,33.94,0.62,119,374
19,car,33.94,0.62,384,228
20,car,33.94,0.62,207,249
21,car,33.94,0.62,300,227
25,car,0.0,0.62,83,209
26,car,24.0,0.62,278,237
27,car,24.0,0.62,255,299
28,car,24.0,0.62,227,224
29,car,48.0,0.62,10,321
30,car,24.0,0.62,348,240
31,person,24.0,0.62,186,339
33,car,24.0,0.62,354,267
37,car,120.0,0.62,257,209
39,car,24.0,0.62,415,546
42,person,98.95,0.62,353,530
44,car,24.0,0.62,42,227
46,car,0.0,0.62,64,260
48,motorcycle,33.94,0.62,355,561
53,car,0.0,0.62,13,205
55,car,0,0.62,100,238
1,car,0.0,0.67,266,578
2,car,24.0,0.67,345,661
3,car,75.89,0.67,62,672
4,car,0.0,0.67,131,438
5,car,0.0,0.67,249,383
6,car,24.0,0.67,251,334
7,car,33.94,0.67,381,391
8,car,0.0,0.67,404,422
9,car,24.0,0.67,169,274
10,car,0.0,0.67,134,315
11,motorcycle,72.0,0.67,376,600
12,car,24.0,0.67,347,339
13,car,24.0,0.67,24,285
14,car,24.0,0.67,190,486
15,truck,0.0,0.67,189,485
17,car,24.0,0.67,261,274
18,car,0.0,0.67,119,374
19,car,24.0,0.67,385,228
20,car,24.0,0.67,208,249
21,car,0.0,0.67,300,227
25,car,24.0,0.67,84,209
26,car,265.09,0.67,279,248
27,car,24.0,0.67,256,299
28,car,33.94,0.67,228,223
29,car,48.0,0.67,10,323
30,car,24.0,0.67,349,240
31,person,24.0,0.67,187,339
33,car,0.0,0.67,354,267
37,car,33.94,0.67,258,208
39,car,24.0,0.67,415,545
42,person,53.67,0.67,351,531
44,car,0.0,0.67,42,227
46,car,53.67,0.67,65,258
48,motorcycle,24.0,0.67,355,560
53,car,0.0,0.67,13,205
55,car,0.0,0.67,100,238
1,car,0.0,0.71,266,578
2,car,24.0,0.71,346,661
3,car,53.67,0.71,63,674
4,car,33.94,0.71,132,439
5,car,24.0,0.71,248,383
6,car,24.0,0.71,251,335
7,car,0.0,0.71,381,391
8,car,0.0,0.71,404,422
9,car,33.94,0.71,170,275
10,car,0.0,0.71,134,315
11,motorcycle,48.0,0.71,376,602
12,car,24.0,0.71,347,340
13,car,24.0,0.71,24,286
14,car,24.0,0.71,190,487
15,truck,33.94,0.71,190,486
17,car,33.94,0.71,262,275
18,car,33.94,0.71,120,375
19,car,0.0,0.71,385,228
20,car,48.0,0.71,210,249
21,car,0.0,0.71,300,227
25,car,0.0,0.71,84,209
26,car,24.0,0.71,280,248
27,car,0.0,0.71,256,299
28,car,24.0,0.71,229,223
29,car,24.0,0.71,10,324
30,car,24.0,0.71,350,240
31,person,0.0,0.71,187,339
33,car,24.0,0.71,354,268
37,car,0.0,0.71,258,208
39,car,33.94,0.71,414,544
42,person,67.88,0.71,349,529
44,car,24.0,0.71,42,228
46,car,33.94,0.71,66,259
48,motorcycle,67.88,0.71,353,558
53,car,0.0,0.71,13,205
55,car,0.0,0.71,100,238
1,car,24.0,0.75,266,579
2,car,33.94,0.75,347,662
3,car,53.67,0.75,64,676
4,car,24.0,0.75,132,440
5,car,48.0,0.75,246,383
6,car,24.0,0.75,252,335
7,car,0.0,0.75,381,391
8,car,0.0,0.75,404,422
9,car,24.0,0.75,171,275
10,car,24.0,0.75,135,315
11,motorcycle,75.89,0.75,377,605
12,car,24.0,0.75,348,340
13,car,24.0,0.75,24,287
14,car,0.0,0.75,190,487
15,truck,0.0,0.75,190,486
17,car,0.0,0.75,262,275
18,car,24.0,0.75,120,376
19,car,24.0,0.75,386,228
20,car,24.0,0.75,211,249
21,car,24.0,0.75,301,227
25,car,24.0,0.75,84,210
26,car,24.0,0.75,281,248
27,car,24.0,0.75,257,299
28,car,24.0,0.75,230,223
29,car,24.0,0.75,10,325
30,car,24.0,0.75,350,241
31,person,24.0,0.75,188,339
33,car,33.94,0.75,355,269
37,car,0.0,0.75,258,208
39,car,0.0,0.75,414,544
42,person,98.95,0.75,348,525
44,car,24.0,0.75,42,229
46,car,24.0,0.75,66,260
48,motorcycle,86.53,0.75,351,555
53,car,0.0,0.75,13,205
55,car,53.67,0.75,101,240
1,car,0.0,0.79,266,579
2,car,24.0,0.79,346,662
3,car,75.89,0.79,65,679
4,car,24.0,0.79,133,440
5,car,0.0,0.79,246,383
6,car,24.0,0.79,252,334
7,car,33.94,0.79,382,390
8,car,0.0,0.79,404,422
9,car,0.0,0.79,171,275
10,car,24.0,0.79,136,315
11,motorcycle,72.0,0.79,377,608
12,car,0.0,0.79,348,340
13,car,24.0,0.79,24,288
14,car,24.0,0.79,191,487
15,truck,0.0,0.79,190,486
17,car,24.0,0.79,263,275
18,car,33.94,0.79,121,377
19,car,33.94,0.79,387,229
20,car,24.0,0.79,212,249
21,car,0.0,0.79,301,227
25,car,24.0,0.79,84,209
26,car,24.0,0.79,281,249
27,car,24.0,0.79,258,299
28,car,24.0,0.79,231,223
29,car,24.0,0.79,11,325
30,car,0.0,0.79,350,241
31,person,0.0,0.79,188,339
33,car,0.0,0.79,355,269
37,car,33.94,0.79,259,209
39,car,53.67,0.79,413,542
42,person,33.94,0.79,347,524
44,car,24.0,0.79,42,230
46,car,24.0,0.79,67,260
48,motorcycle,53.67,0.79,349,554
53,car,0.0,0.79,13,205
55,car,24.0,0.79,102,240
1,car,24.0,0.83,267,579
2,car,33.94,0.83,345,661
3,car,98.95,0.83,66,683
4,car,0.0,0.83,133,440
5,car,24.0,0.83,246,382
6,car,33.94,0.83,253,333
7,car,0.0,0.83,382,390
8,car,24.0,0.83,404,421
9,car,24.0,0.83,172,275
10,car,33.94,0.83,137,316
11,motorcycle,48.0,0.83,377,610
12,car,0.0,0.83,348,340
13,car,0.0,0.83,24,288
14,car,0.0,0.83,191,487
15,truck,24.0,0.83,191,486
17,car,24.0,0.83,264,275
18,car,0.0,0.83,121,377
19,car,24.0,0.83,388,229
20,car,24.0,0.83,213,249
21,car,24.0,0.83,302,227
25,car,33.94,0.83,83,208
26,car,48.0,0.83,283,249
27,car,33.94,0.83,259,300
28,car,53.67,0.83,232,225
29,car,0.0,0.83,11,325
30,car,33.94,0.83,351,242
31,person,24.0,0.83,189,339
33,car,24.0,0.83,355,270
37,car,0.0,0.83,259,209
39,car,0.0,0.83,413,542
42,person,139.94,0.83,344,519
44,car,0.0,0.83,42,230
46,car,0.0,0.83,67,260
48,motorcycle,53.67,0.83,347,553
53,car,0.0,0.83,13,205
55,car,0.0,0.83,102,240
60,car,0,0.83,121,176
1,car,24.0,0.88,267,580
2,car,0.0,0.88,345,661
3,car,67.88,0.88,68,685
4,car,0.0,0.88,133,440
5,car,72.0,0.88,249,382
6,car,24.0,0.88,253,334
7,car,24.0,0.88,383,390
8,car,0.0,0.88,404,421
9,car,24.0,0.88,173,275
10,car,24.0,0.88,138,316
11,motorcycle,72.0,0.88,377,613
12,car,24.0,0.88,349,340
13,car,0.0,0.88,24,288
14,car,24.0,0.88,191,488
15,truck,0.0,0.88,191,486
17,car,33.94,0.88,265,276
18,car,24.0,0.88,122,377
19,car,0.0,0.88,388,229
20,car,0.0,0.88,213,249
21,car,24.0,0.88,302,228
25,car,24.0,0.88,83,207
26,car,24.0,0.88,284,249
27,car,564.89,0.88,264,277
28,car,0.0,0.88,232,225
29,car,24.0,0.88,11,326
30,car,0.0,0.88,351,242
31,person,0.0,0.88,189,339
33,car,24.0,0.88,355,271
37,car,24.0,0.88,260,209
39,car,24.0,0.88,412,542
42,person,107.33,0.88,342,515
44,car,0.0,0.88,42,230
46,car,24.0,0.88,67,261
48,motorcycle,33.94,0.88,346,552
53,car,24.0,0.88,12,205
55,car,24.0,0.88,103,240
60,car,24.0,0.88,121,177
1,car,0.0,0.92,267,580
2,car,24.0,0.92,345,662
3,car,33.94,0.92,69,686
4,car,24.0,0.92,134,440
5,car,24.0,0.92,250,382
6,car,33.94,0.92,254,335
7,car,24.0,0.92,383,389
8,car,0.0,0.92,404,421
9,car,33.94,0.92,174,276
10,car,24.0,0.92,139,316
11,motorcycle,72.0,0.92,377,616
12,car,0.0,0.92,349,340
13,car,24.0,0.92,24,289
14,car,0.0,0.92,191,488
15,truck,0.0,0.92,191,486
17,car,24.0,0.92,266,276
18,car,33.94,0.92,123,376
19,car,0.0,0.92,388,229
20,car,0.0,0.92,213,249
21,car,24.0,0.92,303,228
25,car,122.38,0.92,84,212
26,car,0.0,0.92,284,249
27,car,24.0,0.92,265,277
28,car,33.94,0.92,233,226
29,car,24.0,0.92,11,327
30,car,24.0,0.92,351,243
31,person,24.0,0.92,190,339
33,car,0.0,0.92,355,271
37,car,33.94,0.92,261,210
39,car,24.0,0.92,412,543
42,person,75.89,0.92,341,512
44,car,33.94,0.92,43,231
46,car,24.0,0.92,67,262
48,motorcycle,33.94,0.92,345,551
53,car,0.0,0.92,12,205
55,car,24.0,0.92,103,241
60,car,24.0,0.92,122,177
64,person,0,0.92,81,656
1,car,24.0,0.96,267,579
2,car,53.67,0.96,344,664
3,car,53.67,0.96,70,688
4,car,0.0,0.96,134,440
5,car,24.0,0.96,251,382
6,car,0.0,0.96,254,335
7,car,24.0,0.96,384,389
8,car,33.94,0.96,405,422
9,car,24.0,0.96,175,276
10,car,24.0,0.96,139,317
11,motorcycle,75.89,0.96,378,619
12,car,24.0,0.96,350,340
13,car,33.94,0.96,25,290
14,car,0.0,0.96,191,488
15,truck,24.0,0.96,191,487
17,car,24.0,0.96,267,276
18,car,0.0,0.96,123,376
19,car,33.94,0.96,389,230
20,car,24.0,0.96,214,249
21,car,24.0,0.96,304,228
25,car,53.67,0.96,85,214
26,car,33.94,0.96,285,250
27,car,24.0,0.96,266,277
28,car,0.0,0.96,233,226
29,car,24.0,0.96,11,328
30,car,24.0,0.96,352,243
31,person,0.0,0.96,190,339
33,car,24.0,0.96,355,272
37,car,98.95,0.96,265,209
39,car,33.94,0.96,411,544
42,person,75.89,0.96,340,515
44,car,24.0,0.96,43,232
46,car,24.0,0.96,67,263
48,motorcycle,33.94,0.96,344,550
53,car,0.0,0.96,12,205
55,car,0.0,0.96,103,241
60,car,0.0,0.96,122,177
64,person,53.67,0.96,82,658
1,car,0.0,1.0,267,579
2,car,24.0,1.0,344,665
3,car,75.89,1.0,71,691
4,car,24.0,1.0,135,440
5,car,48.0,1.0,253,382
6,car,0.0,1.0,254,335
7,car,0.0,1.0,384,389
8,car,24.0,1.0,405,421
9,car,33.94,1.0,176,277
10,car,33.94,1.0,140,316
11,motorcycle,48.0,1.0,378,621
12,car,0.0,1.0,350,340
13,car,24.0,1.0,25,291
14,car,33.94,1.0,192,489
15,truck,24.0,1.0,192,487
17,car,24.0,1.0,268,276
18,car,24.0,1.0,124,376
19,car,0.0,1.0,389,230
20,car,24.0,1.0,215,249
21,car,24.0,1.0,305,228
25,car,24.0,1.0,85,215
26,car,24.0,1.0,286,250
27,car,33.94,1.0,267,276
28,car,24.0,1.0,234,226
29,car,24.0,1.0,11,327
30,car,24.0,1.0,353,243
31,person,24.0,1.0,191,339
33,car,24.0,1.0,355,273
37,car,24.0,1.0,266,209
39,car,0.0,1.0,411,544
42,person,48.0,1.0,338,515
44,car,0.0,1.0,43,232
46,car,24.0,1.0,67,264
48,motorcycle,75.89,1.0,341,549
53,car,0.0,1.0,12,205
55,car,0.0,1.0,103,241
60,car,53.67,1.0,124,178
64,person,53.67,1.0,84,659
1,car,48.0,1.04,267,581
2,car,24.0,1.04,345,665
3,car,53.67,1.04,73,692
4,car,24.0,1.04,135,439
5,car,0.0,1.04,253,382
6,car,24.0,1.04,255,335
7,car,24.0,1.04,384,390
8,car,0.0,1.04,405,421
9,car,24.0,1.04,176,276
10,car,24.0,1.04,141,316
11,motorcycle,72.0,1.04,378,624
12,car,24.0,1.04,351,340
13,car,0.0,1.04,25,291
14,truck,24.0,1.04,192,488
15,car,24.0,1.04,192,488
17,car,24.0,1.04,269,276
18,car,24.0,1.04,124,375
19,car,24.0,1.04,390,230
20,car,24.0,1.04,215,250
21,car,24.0,1.04,305,227
25,car,0.0,1.04,85,215
26,car,24.0,1.04,287,250
27,car,33.94,1.04,268,275
28,car,33.94,1.04,235,227
29,car,24.0,1.04,11,328
30,car,24.0,1.04,354,243
31,person,0.0,1.04,191,339
33,car,0.0,1.04,355,273
37,car,24.0,1.04,266,210
39,car,0.0,1.04,411,544
42,person,24.0,1.04,338,514
44,car,0.0,1.04,43,232
46,car,0.0,1.04,67,264
48,motorcycle,53.67,1.04,340,547
53,car,0.0,1.04,12,205
55,car,53.67,1.04,105,242
60,car,0.0,1.04,124,178
64,person,72.0,1.04,84,662
1,car,24.0,1.08,268,581
2,car,0.0,1.08,345,665
3,car,53.67,1.08,74,694
4,car,0.0,1.08,135,439
5,car,33.94,1.08,254,381
6,car,0.0,1.08,255,335
7,car,33.94,1.08,385,389
8,car,24.0,1.08,405,422
9,car,24.0,1.08,177,276
10,car,24.0,1.08,142,316
11,motorcycle,72.0,1.08,378,627
12,car,24.0,1.08,351,339
13,car,24.0,1.08,25,292
14,truck,0.0,1.08,192,488
15,car,33.94,1.08,193,489
17,car,762.73,1.08,262,307
18,car,48.0,1.08,126,375
19,car,0.0,1.08,390,230
20,car,24.0,1.08,216,250
21,car,24.0,1.08,305,226
25,car,24.0,1.08,85,216
26,car,0.0,1.08,287,250
27,car,33.94,1.08,269,274
28,car,24.0,1.08,236,227
29,car,0.0,1.08,11,328
30,car,0.0,1.08,354,243
31,person,24.0,1.08,192,339
33,car,24.0,1.08,355,274
37,car,24.0,1.08,265,210
39,car,24.0,1.08,410,544
42,person,53.67,1.08,336,515
44,car,24.0,1.08,43,233
46,car,0.0,1.08,67,264
48,motorcycle,53.67,1.08,339,545
53,car,0.0,1.08,12,205
55,car,0.0,1.08,105,242
60,car,24.0,1.08,125,178
64,person,86.53,1.08,87,664
1,car,0.0,1.12,268,581
2,car,24.0,1.12,345,666
3,car,24.0,1.12,75,694
4,car,24.0,1.12,136,439
5,car,0.0,1.12,254,381
6,car,0.0,1.12,255,335
7,car,24.0,1.12,385,388
8,car,24.0,1.12,405,421
